rated,turns,victory_status,winner,base_time,increment,white_rating,black_rating,opening_eco
TRUE,23,resign,white,10,0,1498,1147,A00
TRUE,44,resign,black,30,8,1248,1492,B06
TRUE,49,resign,white,30,0,1485,1298,A00
FALSE,63,mate,white,30,8,1500,1329,C00
TRUE,48,mate,black,10,0,1382,1644,A00
TRUE,27,mate,white,10,0,1638,1500,B07
TRUE,58,resign,black,40,0,1611,1839,C43
TRUE,74,mate,black,20,0,1622,1694,C62
TRUE,24,resign,white,15,30,1941,1626,C69
TRUE,25,mate,white,20,0,1795,1635,C55
TRUE,71,resign,black,15,0,1642,1847,B00
TRUE,59,resign,white,10,15,1900,1647,C78
TRUE,42,resign,black,15,0,1649,2183,B32
TRUE,90,mate,black,30,0,1651,2068,B96
TRUE,28,resign,black,8,0,1668,1808,C60
TRUE,89,resign,white,30,0,1855,1675,C20
TRUE,36,resign,white,15,5,2240,1677,C45
TRUE,73,resign,black,15,5,1678,2205,C72
TRUE,33,resign,black,15,0,1679,2293,C91
TRUE,24,resign,white,20,0,1921,1685,D06
TRUE,32,draw,draw,20,15,1674,2022,C11
TRUE,68,resign,white,12,0,1966,1679,C58
TRUE,65,resign,white,15,0,2105,1681,C55
TRUE,60,resign,white,20,0,1886,1688,C46
TRUE,47,resign,black,10,5,1690,2172,B43
TRUE,49,resign,white,15,10,2121,1693,C78
TRUE,53,mate,white,20,0,1918,1699,D04
TRUE,51,resign,black,10,8,1703,2021,B32
TRUE,56,outoftime,black,14,8,1707,2021,C41
TRUE,82,resign,white,15,10,2021,1711,C55
TRUE,29,resign,white,15,10,1694,1838,C71
TRUE,102,resign,black,15,7,1906,1672,C47
TRUE,94,resign,black,15,0,1673,2300,C81
TRUE,25,resign,white,10,5,2037,1677,C46
TRUE,26,resign,white,20,0,1920,1682,D85
TRUE,60,mate,black,15,1,1688,1935,C41
TRUE,71,resign,black,180,0,1896,1644,C45
TRUE,41,mate,white,45,0,1870,1650,C33
TRUE,52,resign,white,15,1,1860,1657,D06
TRUE,58,resign,white,30,8,1786,1665,C77
TRUE,19,resign,white,15,10,2134,1667,C45
TRUE,66,draw,draw,30,10,1660,1852,B01
TRUE,40,resign,black,20,0,1793,1640,C46
TRUE,75,resign,black,90,0,1865,1617,C92
TRUE,56,resign,black,15,0,1601,1943,C60
TRUE,48,resign,black,10,5,1603,2001,C88
TRUE,50,resign,white,10,5,1946,1607,E70
TRUE,40,resign,black,8,0,1612,1891,C60
TRUE,34,resign,white,90,0,1808,1619,C55
TRUE,37,resign,black,20,0,1624,1864,B07
TRUE,59,resign,white,10,0,1922,1629,C68
TRUE,73,mate,white,12,0,1841,1636,D90
TRUE,41,outoftime,white,8,0,1696,1702,C41
TRUE,112,resign,black,10,0,1642,1585,C00
TRUE,56,resign,black,10,0,1765,1622,A00
TRUE,64,outoftime,black,10,0,1649,1500,A30
TRUE,89,mate,white,6,3,1138,1104,A02
TRUE,74,mate,black,6,3,1135,1125,B01
TRUE,32,outoftime,black,4,8,1157,1264,C20
TRUE,31,outoftime,white,4,8,1126,1094,B10
TRUE,87,resign,white,5,9,1328,1146,A41
TRUE,79,resign,white,4,8,1681,1150,C30
TRUE,114,resign,black,4,8,1154,1679,C02
TRUE,37,mate,white,4,8,1165,1127,C02
TRUE,102,resign,black,4,8,1188,1415,C41
TRUE,82,mate,black,8,3,1096,1135,C42
FALSE,50,mate,black,5,8,1135,1709,D00
FALSE,110,draw,draw,10,5,2186,1466,B23
FALSE,48,outoftime,black,10,5,1756,1466,B23
FALSE,40,resign,black,10,5,1181,1466,B51
FALSE,94,mate,black,10,5,1766,1466,A00
FALSE,57,resign,black,10,5,1662,1466,B54
TRUE,165,outoftime,white,10,0,1869,1724,A45
TRUE,139,outoftime,draw,10,0,1727,1627,A45
TRUE,78,mate,black,10,0,1750,1715,B00
FALSE,94,draw,draw,10,0,1887,1715,B12
FALSE,38,resign,black,10,0,1715,1887,D92
TRUE,3,draw,draw,10,0,1677,1716,A40
TRUE,85,resign,white,10,0,1707,1637,D10
FALSE,48,mate,black,15,0,1707,1193,C21
FALSE,52,mate,black,8,0,1707,2000,A45
FALSE,53,resign,white,8,0,2000,1707,D10
TRUE,115,mate,white,10,0,1694,1755,D30
TRUE,85,resign,white,10,0,1683,1708,D11
TRUE,56,resign,black,10,0,1692,1756,E60
FALSE,42,mate,black,10,0,1275,1692,C57
TRUE,45,resign,white,10,0,1707,1703,B13
TRUE,164,outoftime,draw,10,0,1862,1698,A40
TRUE,43,resign,white,10,0,1683,1814,D31
TRUE,101,mate,white,10,0,1677,1460,A40
FALSE,121,draw,draw,10,0,1500,1677,A00
FALSE,80,mate,black,10,0,1677,1500,E00
FALSE,32,resign,black,10,0,1500,1677,B12
FALSE,88,mate,black,10,0,1677,1245,C40
FALSE,106,resign,black,8,0,1728,1677,B10
FALSE,48,resign,white,9,0,1677,1500,A84
FALSE,89,resign,white,10,0,1677,1728,D35
TRUE,54,resign,black,10,0,1687,1732,D20
FALSE,77,mate,white,9,0,2060,1687,A03
TRUE,94,outoftime,black,10,0,1699,1704,A40
FALSE,147,mate,white,10,0,1834,1699,B12
FALSE,63,resign,white,10,0,1699,1834,D35
TRUE,61,mate,white,5,5,1504,1398,B01
TRUE,62,mate,black,5,8,1506,1978,B23
TRUE,65,mate,white,10,2,1494,1348,B01
TRUE,52,outoftime,black,5,8,1522,1360,C40
TRUE,11,resign,white,5,8,1342,1553,C00
TRUE,14,resign,black,5,8,1924,1512,C15
TRUE,65,resign,white,5,8,1554,1532,C01
TRUE,102,resign,black,11,0,1623,1530,A40
TRUE,48,resign,black,11,0,1511,1614,B01
TRUE,49,resign,white,11,0,1607,1463,A43
TRUE,49,resign,white,12,0,1606,1101,A40
TRUE,47,mate,white,15,0,1596,1535,A40
TRUE,62,mate,black,8,2,1600,1880,D00
TRUE,66,mate,black,10,0,1607,1771,A45
TRUE,90,resign,black,10,0,1619,1593,A45
TRUE,44,resign,black,10,0,1634,1526,A40
TRUE,89,resign,black,10,0,1547,1625,B22
TRUE,92,outoftime,black,5,8,1799,1634,B20
FALSE,31,resign,white,14,0,1634,1601,D20
TRUE,30,resign,black,30,5,1789,1607,B27
TRUE,59,resign,white,5,5,1901,1613,B24
TRUE,18,resign,white,5,8,1638,1631,A00
FALSE,155,outoftime,white,15,8,1854,1631,E10
TRUE,61,resign,white,15,10,1627,1661,B20
FALSE,59,resign,white,5,8,2048,1661,B36
TRUE,13,resign,white,15,1,1629,1858,A40
FALSE,58,resign,black,15,0,1895,1831,B30
FALSE,69,resign,white,15,0,1895,1636,B30
FALSE,87,draw,draw,15,0,1895,1893,B30
FALSE,122,resign,black,15,0,1675,1895,B20
FALSE,24,resign,black,15,0,1768,1895,A02
FALSE,117,resign,white,15,0,1853,1895,B10
FALSE,62,resign,black,15,0,1895,1774,B12
TRUE,84,resign,black,8,0,1808,1752,A45
TRUE,44,resign,black,10,0,1631,1500,B10
FALSE,63,outoftime,white,5,5,1804,1703,B40
TRUE,43,resign,white,10,1,1633,1591,E60
TRUE,26,resign,black,10,0,1606,1465,C48
TRUE,24,resign,black,10,0,1472,1599,C65
TRUE,23,resign,white,10,0,1589,1569,C70
TRUE,58,resign,black,10,1,1600,1595,D06
TRUE,69,resign,white,10,0,1571,1612,B08
TRUE,36,mate,black,10,0,1626,1536,B33
TRUE,66,resign,black,10,0,1561,1616,A16
TRUE,29,resign,white,10,0,1610,1427,B32
TRUE,88,resign,black,10,4,1328,1607,B21
TRUE,42,mate,black,10,0,1616,1673,C01
TRUE,77,outoftime,white,10,0,1448,1632,B20
TRUE,15,resign,black,10,0,1646,1573,C42
TRUE,47,mate,white,10,0,1636,1601,B01
TRUE,84,resign,black,10,0,1525,1628,A48
TRUE,43,mate,white,10,0,1618,1579,B07
TRUE,33,resign,white,10,0,1689,1627,E71
TRUE,45,resign,white,10,0,1689,1637,E90
TRUE,29,resign,black,10,0,1650,1585,C62
TRUE,49,resign,white,10,1,1642,1541,C66
TRUE,33,resign,white,10,0,1633,1550,C79
TRUE,51,resign,black,10,0,1647,1562,C66
TRUE,41,mate,white,10,0,1766,1655,A45
TRUE,22,resign,white,10,0,1822,1662,C48
TRUE,22,resign,black,10,0,1672,1706,B01
TRUE,58,resign,black,10,0,1682,1744,B01
TRUE,92,mate,black,10,0,1757,1667,C50
TRUE,76,resign,black,10,0,1680,1673,C41
TRUE,47,resign,white,10,0,1669,1629,B90
TRUE,23,resign,white,10,0,1708,1680,B07
TRUE,146,draw,draw,10,0,1682,1629,C66
TRUE,90,mate,black,15,15,1500,1676,E61
TRUE,34,resign,white,15,15,1664,1649,C78
TRUE,27,resign,white,10,0,1640,1664,C42
TRUE,52,resign,black,10,0,1664,1626,E90
TRUE,97,resign,white,10,0,1618,1640,C20
TRUE,80,resign,black,10,0,1648,1792,C00
TRUE,20,mate,black,10,0,1342,1632,E00
TRUE,18,outoftime,black,30,0,1402,1642,B08
FALSE,5,outoftime,white,11,7,1706,1402,A00
TRUE,40,resign,white,10,10,1702,1500,B00
TRUE,5,resign,white,3,9,1348,1545,E00
FALSE,71,outoftime,white,0,180,1110,1500,A04
FALSE,13,outoftime,white,16,8,1110,1500,A04
FALSE,97,resign,white,16,8,1110,1500,A00
TRUE,114,mate,black,5,15,1968,2344,C16
TRUE,86,outoftime,black,10,0,2230,1948,B90
TRUE,53,resign,white,7,7,1933,2008,C42
TRUE,127,resign,white,10,0,2003,1942,D94
TRUE,92,resign,black,10,0,1953,1957,C00
TRUE,81,outoftime,white,7,7,1939,2011,C55
TRUE,45,resign,white,15,0,2197,1943,B51
TRUE,79,resign,white,15,0,2264,1946,A15
TRUE,34,resign,black,15,0,1949,2260,C00
TRUE,83,resign,white,10,0,1934,2045,B00
TRUE,92,resign,black,15,2,1939,2129,C46
FALSE,65,outoftime,white,15,0,2104,1939,B54
TRUE,66,resign,black,5,5,1947,2060,C58
TRUE,72,resign,black,12,0,1954,2082,C00
TRUE,102,outoftime,black,8,0,1965,1940,B10
TRUE,31,resign,white,6,4,1533,1270,C40
TRUE,45,mate,white,10,10,1679,1294,C21
TRUE,32,mate,black,10,0,1352,1577,C20
FALSE,57,resign,white,5,5,1514,2032,B07
FALSE,4,resign,white,10,10,1775,1514,A00
FALSE,50,resign,black,5,5,1514,2032,B07
FALSE,55,resign,white,15,5,1514,1333,D11
FALSE,45,resign,black,5,6,1531,1514,C50
FALSE,27,resign,white,10,0,1514,1836,A42
FALSE,59,outoftime,white,10,1,1521,1514,A43
TRUE,11,outoftime,white,10,0,1511,1514,C42
TRUE,7,resign,white,15,0,1554,1104,C41
TRUE,126,mate,black,25,30,1364,1033,B02
FALSE,69,mate,white,30,0,1033,1500,C20
TRUE,49,mate,white,12,9,1442,1041,B02
TRUE,40,mate,black,12,9,1050,1439,A01
TRUE,51,resign,white,12,9,1437,1060,B01
FALSE,39,mate,white,10,0,1842,1060,B01
TRUE,85,resign,white,14,5,1362,1076,D00
TRUE,64,resign,white,20,0,1388,1112,C42
TRUE,10,resign,black,20,0,1137,1383,A40
TRUE,13,resign,white,20,0,1378,1170,C40
TRUE,78,mate,black,20,0,1218,1371,C20
TRUE,21,resign,white,20,0,1363,1299,D00
TRUE,31,resign,white,5,8,1605,1352,C41
TRUE,65,outoftime,white,5,8,1559,1500,C41
FALSE,41,resign,white,25,0,2005,978,C55
FALSE,54,mate,black,25,0,978,2005,B25
FALSE,108,outoftime,draw,25,0,1483,2005,B25
FALSE,139,outoftime,white,8,0,2005,1895,A03
FALSE,162,outoftime,black,8,0,1878,2005,B30
TRUE,76,resign,white,10,2,1088,1217,B54
TRUE,30,outoftime,black,10,10,1224,1372,C60
TRUE,45,resign,white,10,2,1209,1237,B20
TRUE,115,resign,white,5,5,1504,1241,A40
TRUE,71,resign,white,10,5,1225,1378,C62
TRUE,29,outoftime,white,8,10,1222,1356,C64
TRUE,115,resign,white,10,0,1202,1522,C44
TRUE,97,resign,black,10,0,1132,1193,A01
TRUE,36,resign,black,10,0,1202,1513,C65
TRUE,55,resign,black,10,3,1207,1422,B21
TRUE,62,resign,white,15,8,1328,1215,B07
TRUE,52,resign,black,25,0,1224,1294,C41
TRUE,62,mate,black,7,5,1121,1212,A40
TRUE,36,resign,black,15,3,1221,1334,C00
TRUE,68,mate,black,15,3,1350,1204,A04
TRUE,50,resign,black,10,0,1212,1331,B00
TRUE,34,resign,black,5,8,1216,1523,C41
TRUE,30,resign,black,5,5,1228,1222,C42
TRUE,29,resign,black,5,5,1233,1215,B20
TRUE,63,resign,white,8,0,1340,1235,B32
TRUE,22,outoftime,black,10,5,1242,1402,B21
TRUE,30,resign,white,15,3,1230,1246,B20
TRUE,56,mate,black,10,5,1594,1225,B23
TRUE,37,resign,white,19,2,1442,1230,B32
TRUE,99,resign,white,30,0,1222,1314,B01
TRUE,16,resign,black,30,0,1329,1206,B20
TRUE,78,mate,black,25,0,1198,1316,C44
TRUE,81,resign,black,9,4,1206,1341,B00
TRUE,115,mate,white,8,3,1196,1112,C41
TRUE,31,mate,white,8,3,1081,1213,B27
TRUE,32,mate,black,10,2,1528,1192,B20
TRUE,54,mate,black,10,7,1199,1359,C00
FALSE,18,resign,white,5,8,1829,1420,C41
FALSE,26,resign,black,11,10,2212,1829,D11
FALSE,11,resign,white,30,0,1829,1544,C60
FALSE,96,resign,black,15,10,1829,1641,C70
TRUE,42,mate,black,5,8,1799,1811,B12
TRUE,37,resign,white,5,8,1830,1830,C20
TRUE,22,resign,white,10,35,1558,1500,B00
TRUE,53,mate,white,4,6,1190,949,A02
TRUE,62,mate,black,4,6,966,1185,A10
TRUE,78,outoftime,black,5,8,915,910,B00
TRUE,78,mate,black,10,0,932,1389,C50
FALSE,35,mate,white,15,30,1041,932,B02
TRUE,58,mate,black,14,8,1015,1007,C20
TRUE,40,resign,black,4,7,1223,1333,A40
TRUE,27,mate,white,4,7,1324,1321,A43
TRUE,75,mate,white,20,8,1531,1190,B00
TRUE,24,mate,black,20,8,1264,1477,B02
TRUE,7,mate,white,20,8,1350,1500,C20
TRUE,56,mate,black,5,5,1500,1670,C20
TRUE,12,resign,black,19,0,946,1545,A02
TRUE,9,mate,white,19,0,1500,987,B00
TRUE,63,mate,white,10,0,1899,1263,B00
TRUE,52,mate,black,10,0,1272,1807,A00
TRUE,58,resign,black,10,0,1628,1532,C20
TRUE,74,outoftime,black,11,0,1662,1584,B27
FALSE,109,resign,white,5,8,1802,1662,D02
TRUE,85,outoftime,white,6,12,1635,1625,B18
TRUE,23,resign,black,6,12,1705,1599,C34
TRUE,65,resign,white,8,0,1683,1627,C23
TRUE,64,resign,white,8,0,1672,1663,C23
TRUE,37,mate,white,7,2,1667,1708,C40
TRUE,45,resign,white,7,2,1661,1677,C46
TRUE,37,resign,black,12,0,1614,1608,A25
TRUE,77,resign,black,10,0,1631,1531,A02
TRUE,129,mate,white,5,8,1545,1616,C02
TRUE,119,resign,white,7,7,1526,1536,C00
TRUE,79,mate,white,5,8,1342,1580,C45
TRUE,62,resign,white,7,8,1667,1394,D00
FALSE,32,resign,white,8,8,1500,1394,D00
TRUE,114,resign,black,7,2,1500,1675,C46
TRUE,44,resign,black,10,0,1923,1974,B50
TRUE,75,mate,white,10,0,1747,1962,B30
TRUE,57,resign,white,10,0,1774,2003,B25
TRUE,65,resign,white,10,0,2024,2031,B20
TRUE,106,resign,black,10,0,1771,2019,A00
TRUE,76,resign,black,10,0,2052,2028,B50
TRUE,151,outoftime,white,10,0,1605,2114,B20
TRUE,57,resign,white,8,0,2103,1822,C00
TRUE,75,resign,white,8,0,2074,2013,C62
TRUE,57,resign,black,8,0,1982,2042,B30
TRUE,33,draw,draw,8,0,2050,1981,C89
TRUE,152,outoftime,draw,8,0,1978,2061,B30
TRUE,33,resign,white,8,0,2074,2121,B25
TRUE,96,resign,black,8,0,2209,2044,B22
TRUE,114,resign,black,8,0,1689,2201,B20
TRUE,67,resign,white,8,0,2198,1519,C44
TRUE,126,outoftime,black,8,0,1524,2195,B22
FALSE,27,resign,white,10,0,2195,2137,B50
TRUE,94,mate,black,8,0,1357,2193,A85
TRUE,55,resign,white,8,0,2192,1357,C41
FALSE,116,resign,black,13,2,1609,2192,B20
FALSE,13,resign,white,13,2,2192,1609,C44
TRUE,71,resign,white,5,10,2130,2054,C43
TRUE,57,resign,white,10,0,2113,1692,A06
TRUE,1,resign,white,10,0,1484,2113,B00
TRUE,61,mate,white,8,0,2099,1627,C44
TRUE,22,resign,black,8,0,1629,2082,B34
TRUE,50,resign,white,10,0,1757,1896,B00
TRUE,24,draw,draw,10,0,2007,1500,B24
TRUE,33,resign,white,5,8,1467,1305,B10
TRUE,58,resign,black,11,11,1333,1289,B10
TRUE,49,mate,white,11,11,1271,1346,D06
TRUE,39,resign,white,10,8,1572,1276,D10
TRUE,34,mate,black,10,8,1281,1568,D06
TRUE,44,resign,black,15,0,1282,1213,D20
TRUE,30,resign,black,5,8,1298,1285,D35
TRUE,50,mate,black,5,8,1301,1664,A40
TRUE,88,outoftime,black,8,1,1642,1273,D00
TRUE,76,resign,black,10,0,1529,1247,B10
TRUE,71,resign,white,10,0,1515,1253,B10
TRUE,60,resign,black,5,8,1270,1247,D35
TRUE,49,resign,white,5,8,1233,1289,B15
TRUE,103,resign,white,5,6,1542,1295,B10
FALSE,69,resign,black,10,8,1295,1733,A40
TRUE,45,resign,black,10,3,1305,1479,D20
TRUE,77,mate,white,5,8,1282,1394,D30
TRUE,101,resign,white,5,8,1342,1298,B00
TRUE,58,resign,white,15,0,1281,1286,A80
TRUE,79,resign,white,15,15,1655,1286,B10
FALSE,18,outoftime,black,16,8,1500,1247,B00
TRUE,73,mate,white,10,10,1368,1500,C20
FALSE,3,resign,white,15,5,1500,1500,B23
TRUE,9,resign,white,10,0,1581,1631,C42
FALSE,53,resign,black,15,10,1504,1631,D44
FALSE,90,resign,black,20,20,1631,1606,C22
FALSE,41,resign,white,15,0,1500,1631,A00
FALSE,61,resign,white,20,0,1711,1631,C42
FALSE,45,mate,white,15,0,1594,1631,C48
FALSE,63,mate,white,15,0,1631,1546,C21
TRUE,69,resign,white,10,0,1617,1674,B13
TRUE,103,resign,white,10,0,1950,1620,C42
TRUE,68,draw,draw,10,0,1608,1591,B21
TRUE,47,mate,white,10,0,1600,1432,C00
TRUE,60,draw,draw,10,0,1626,1599,C43
TRUE,50,mate,black,10,0,1699,1581,C41
TRUE,51,resign,white,10,0,1562,1714,C41
TRUE,16,resign,white,10,0,1302,1585,A10
TRUE,38,resign,black,10,0,1593,1737,C22
TRUE,23,resign,white,10,0,1730,1603,C55
TRUE,48,mate,black,10,0,1611,1775,B21
TRUE,40,resign,black,10,0,1635,1595,C24
TRUE,70,resign,black,10,0,1604,1757,C22
TRUE,72,resign,black,10,0,1589,1588,C40
FALSE,66,resign,black,10,0,1588,1500,B00
FALSE,76,resign,black,10,0,1500,1588,C20
FALSE,28,resign,white,15,8,1588,1203,B01
FALSE,111,resign,white,10,0,1588,1500,B07
FALSE,49,resign,black,8,0,1296,1588,C26
TRUE,70,resign,black,30,0,1697,1566,C24
FALSE,38,outoftime,black,5,5,1662,1586,D06
FALSE,43,resign,white,5,5,1586,1662,B00
TRUE,3,outoftime,white,6,8,1362,1265,B01
TRUE,3,outoftime,white,6,8,1362,1265,B01
FALSE,50,mate,black,19,30,1265,1500,D01
FALSE,30,mate,black,19,30,1500,1265,C47
FALSE,50,mate,black,19,30,1265,1500,A00
TRUE,10,outoftime,black,8,0,1099,1574,B01
TRUE,21,mate,white,8,4,1459,1143,C42
TRUE,20,mate,black,8,4,1175,1455,A00
TRUE,43,mate,white,8,8,1466,1500,A40
TRUE,29,resign,white,5,8,1773,1366,C21
TRUE,34,mate,black,12,0,1385,1246,A40
TRUE,40,mate,black,12,20,1300,1374,C20
TRUE,63,outoftime,white,15,0,1320,1391,A00
TRUE,41,resign,white,15,5,1293,1411,C41
TRUE,19,resign,black,10,8,1230,1402,C46
TRUE,65,resign,white,45,0,1611,1410,C41
TRUE,93,resign,white,10,20,1321,1430,C60
TRUE,78,resign,black,9,9,1292,1419,A00
TRUE,38,mate,black,25,0,1205,1412,D03
TRUE,32,mate,black,15,2,1306,1400,C57
TRUE,56,mate,black,10,6,1257,1389,C20
TRUE,34,mate,black,15,0,1188,1381,D02
TRUE,101,resign,white,29,30,1399,1399,D06
TRUE,74,outoftime,black,10,15,1279,1386,C20
TRUE,62,resign,black,8,8,1485,1362,C44
TRUE,60,resign,black,10,0,1387,1246,D05
TRUE,19,resign,white,15,9,1373,1286,D02
TRUE,24,mate,black,15,5,1348,1353,A00
TRUE,66,mate,black,5,8,1374,1377,A40
TRUE,53,mate,white,5,8,1347,1455,A41
TRUE,29,mate,white,8,8,1324,1311,D02
TRUE,93,mate,white,5,5,1461,1500,C30
TRUE,20,mate,black,8,10,981,1318,C57
TRUE,35,resign,black,8,8,1224,1298,A03
TRUE,41,mate,white,10,1,1426,1317,D00
TRUE,69,resign,white,20,0,1479,1334,C50
TRUE,61,mate,white,12,8,1309,1253,D05
TRUE,30,resign,black,1,30,1333,1423,D00
TRUE,35,resign,white,10,0,1331,1371,C44
TRUE,41,outoftime,white,3,10,1464,1403,C20
TRUE,60,resign,white,10,0,1564,1430,C50
TRUE,30,resign,black,120,1,886,1426,C25
TRUE,62,outoftime,black,8,0,1486,1391,A46
TRUE,67,mate,white,15,5,1543,1539,C25
TRUE,44,outoftime,black,2,15,1490,1472,D02
TRUE,41,resign,white,15,5,1590,1539,C24
TRUE,50,mate,black,5,5,1438,1497,B06
TRUE,74,mate,black,5,5,1457,1164,C34
TRUE,94,resign,black,5,8,1468,1484,C57
TRUE,66,resign,white,10,0,1499,1478,B30
TRUE,34,resign,black,5,5,1407,1468,B32
TRUE,9,resign,white,5,5,1392,1483,A42
FALSE,40,resign,white,180,5,1366,1483,A42
FALSE,55,resign,white,180,5,1366,1483,B21
TRUE,23,resign,white,10,2,1474,1365,C00
TRUE,88,resign,black,15,10,1485,1512,A03
FALSE,43,outoftime,white,10,0,1184,1485,A00
TRUE,29,resign,black,15,10,1495,1565,B54
FALSE,29,resign,white,10,10,1495,1257,C30
FALSE,52,mate,black,12,5,1366,1495,B23
TRUE,57,resign,white,5,5,1476,1740,B53
TRUE,57,resign,white,8,0,1399,1491,A35
TRUE,24,resign,black,7,8,1464,1479,B21
FALSE,4,resign,white,5,8,1500,1479,A00
FALSE,66,resign,black,10,0,1479,1810,B32
FALSE,66,resign,black,10,0,1479,1810,B20
TRUE,99,resign,white,11,10,1462,1605,C31
TRUE,35,mate,white,5,15,1450,1432,C00
TRUE,54,resign,black,8,0,1437,1632,C37
TRUE,49,resign,black,12,7,1444,1642,B20
TRUE,37,mate,white,10,0,1795,1700,C42
TRUE,81,resign,white,10,0,1776,1829,C62
TRUE,63,resign,white,10,2,1813,1792,B50
TRUE,52,resign,white,4,8,1992,1801,B90
TRUE,52,resign,black,5,8,1858,1779,B21
TRUE,64,resign,black,25,25,1784,2085,E73
TRUE,46,resign,black,10,0,1797,1931,D11
TRUE,43,resign,white,9,11,2074,1804,B21
TRUE,16,mate,black,8,0,1887,1777,A00
TRUE,69,resign,white,8,0,1747,1902,B12
TRUE,79,resign,white,6,10,1424,1500,B00
TRUE,47,mate,white,20,10,1568,1561,C40
TRUE,40,outoftime,black,20,10,1576,1687,C55
TRUE,58,mate,black,20,10,1582,1773,B00
TRUE,106,outoftime,black,20,10,1581,1667,C55
TRUE,74,mate,black,20,10,1590,1697,C50
TRUE,49,resign,white,20,10,1578,1569,C57
TRUE,40,resign,black,20,10,1583,1820,C55
TRUE,44,resign,black,20,10,1601,1423,C42
TRUE,39,resign,white,20,10,1599,1484,C40
TRUE,113,resign,white,20,10,1597,1134,C50
TRUE,67,resign,white,20,10,1591,1392,C55
TRUE,74,mate,black,20,10,1613,1257,C50
TRUE,62,mate,black,20,10,1628,1276,C50
TRUE,31,mate,white,20,10,1622,1430,B00
TRUE,87,mate,white,20,10,1616,1459,B30
TRUE,109,mate,white,20,10,1606,1537,A45
TRUE,136,mate,black,20,10,1623,1473,C50
TRUE,55,outoftime,white,20,10,1612,1582,B12
TRUE,131,draw,draw,20,10,1613,1406,C55
TRUE,65,outoftime,white,20,10,1602,1572,C41
TRUE,97,resign,white,20,10,1593,1509,B01
TRUE,10,resign,white,20,10,1583,1554,C42
TRUE,55,mate,white,20,10,1573,1496,C50
TRUE,49,resign,black,20,10,1585,1591,B07
TRUE,65,mate,white,20,10,1582,1260,C50
TRUE,29,mate,white,20,10,1578,1277,B00
TRUE,56,mate,black,20,10,1580,2002,B12
TRUE,65,resign,white,20,10,1573,1500,B90
TRUE,124,resign,white,20,10,1564,1461,C55
TRUE,100,resign,white,20,10,1557,1500,C46
TRUE,70,resign,black,20,10,1566,1643,C50
TRUE,55,resign,black,20,5,1595,1483,B02
TRUE,33,resign,white,20,5,1591,1338,C42
TRUE,110,mate,black,20,5,1606,1498,B08
TRUE,55,resign,white,20,5,1602,1343,C50
TRUE,44,resign,white,20,5,1600,1175,C02
TRUE,72,mate,black,20,5,1616,1467,C00
TRUE,67,resign,white,20,5,1605,1575,C50
TRUE,47,resign,white,20,5,1598,1451,B29
TRUE,21,resign,white,20,5,1592,1401,B40
TRUE,19,mate,white,20,5,1587,1347,C41
TRUE,63,resign,white,20,5,1577,1500,B30
TRUE,37,mate,white,20,5,1565,1548,C55
TRUE,30,resign,white,20,5,1561,1275,C50
TRUE,82,resign,black,10,0,1461,1253,D06
TRUE,26,resign,white,10,8,1377,1500,C00
FALSE,49,mate,white,20,0,1327,1364,C46
FALSE,36,mate,black,5,8,1070,1802,B00
TRUE,68,mate,black,7,7,1097,1171,C00
TRUE,7,mate,white,8,0,1271,1130,C20
TRUE,10,outoftime,black,12,2,1130,1455,B20
TRUE,15,outoftime,white,1,12,1568,1307,C20
TRUE,10,outoftime,black,11,0,1240,1602,B20
TRUE,16,outoftime,black,180,180,1240,1422,C20
TRUE,18,outoftime,black,180,180,1240,1587,C20
TRUE,26,resign,black,180,180,1295,1322,C23
TRUE,17,resign,black,5,8,1380,1189,C21
FALSE,112,outoftime,black,15,5,1271,1624,C23
FALSE,84,mate,black,5,5,1500,1749,C43
TRUE,44,resign,black,12,0,1500,1404,B01
FALSE,84,mate,black,8,0,1838,1774,B54
FALSE,19,resign,white,8,180,1172,1774,D30
FALSE,55,resign,black,180,180,1241,1744,C40
TRUE,73,resign,white,10,0,1667,1644,B21
TRUE,39,resign,white,10,0,1904,1648,A46
TRUE,48,resign,black,10,0,1661,1619,B32
TRUE,41,resign,white,10,0,1677,1672,D06
TRUE,79,resign,white,10,0,1661,1632,B07
TRUE,32,resign,black,10,0,1683,1651,B32
TRUE,28,resign,black,10,0,1652,2159,C49
TRUE,52,resign,black,10,0,1364,1649,A15
TRUE,48,resign,black,10,0,1653,1889,B01
TRUE,65,resign,white,10,0,1674,1657,B20
TRUE,84,resign,black,10,0,1664,1810,B01
TRUE,51,resign,black,20,5,1673,1722,B80
TRUE,18,resign,white,1,30,1625,1500,C00
FALSE,3,resign,white,35,15,1240,1161,C40
TRUE,25,resign,black,10,10,1323,1441,A40
TRUE,78,mate,black,8,0,1500,1496,C40
FALSE,20,resign,black,8,4,1349,1500,C40
TRUE,61,mate,white,5,8,1066,1174,C68
TRUE,21,mate,white,10,0,1262,1236,C46
TRUE,47,mate,white,10,5,1460,1279,C26
TRUE,80,mate,black,10,3,1390,1346,B93
TRUE,88,resign,black,10,0,1571,1784,D30
TRUE,59,resign,white,10,0,1806,1577,B08
TRUE,35,resign,black,10,0,1584,1737,D32
TRUE,43,resign,black,10,0,1597,1583,A40
TRUE,37,resign,white,10,0,2081,1599,A00
TRUE,101,outoftime,white,10,0,1592,1390,A40
